ID_VMP_NM;VMP_NM;VERSION;DATE_FROM;DATE_TO
5192;Sodium chloride 5% eye drops;1;2018-11-07;2018-11-07
5193;Sodium chloride 5% eye drops 0.45ml unit dose preservative free;1;2018-11-07;2018-11-07
5194;Sodium chloride 5% eye drops preservative free;1;2018-11-07;2018-11-07
5195;Sodium chloride 5% eye ointment preservative free;1;2018-11-07;2018-11-07
5196;Sodium chloride 6% inhalation solution 4ml ampoules;1;2018-11-07;2018-11-07
5197;Sodium chloride 600mg modified-release tablets;1;2018-11-07;2018-11-07
5198;Sodium chloride 7% inhalation solution 4ml vials;1;2018-11-07;2018-11-07
5199;Sodium citrate 4g oral granules sachets;1;2018-11-07;2018-11-07
5200;Sodium citrate 4g oral powder sachets;1;2018-11-07;2018-11-07
5201;Sodium citrate compound 5ml enema;1;2018-11-07;2018-11-07
5202;Sodium citrate powder;1;2018-11-07;2018-11-07
5203;Sodium clodronate 400mg capsules;1;2018-11-07;2018-11-07
5204;Sodium clodronate 520mg tablets;1;2018-11-07;2018-11-07
5205;Sodium clodronate 800mg tablets;1;2018-11-07;2018-11-07
5206;Sodium cromoglicate 100mg capsules;1;2018-11-07;2018-11-07
5207;Sodium cromoglicate 2% eye drops;1;2018-11-07;2018-11-07
5208;Sodium cromoglicate 2% eye drops 0.3ml unit dose preservative free;1;2018-11-07;2018-11-07
5209;Sodium cromoglicate 2% nasal spray;1;2018-11-07;2018-11-07
5210;Sodium cromoglicate 4% nasal spray;1;2018-11-07;2018-11-07
5211;Sodium cromoglicate 5mg/dose inhaler CFC free;1;2018-11-07;2018-11-07
5212;Sodium dihydrogen phosphate anhydrous 1.936g effervescent tablets;1;2018-11-07;2018-11-07
5213;Sodium dihydrogen phosphate anhydrous 340mg / Sodium bicarbonate 250mg suppositories;1;2018-11-07;2018-11-07
5214;Sodium dihydrogen phosphate anhydrous 680mg / Sodium bicarbonate 500mg suppositories;1;2018-11-07;2018-11-07
5215;Sodium dihydrogen phosphate dihydrate 18.1% / Disodium hydrogen phosphate dodecahydrate 8% 133ml enema;1;2018-11-07;2018-11-07
5216;Sodium dihydrogen phosphate dihydrate 542mg/ml / Disodium hydrogen phosphate dodecahydrate 240mg/ml oral solution sugar free;1;2018-11-07;2018-11-07
5217;Sodium feredetate 190mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
5218;Sodium fluoride 0.05% mouthwash sugar free;1;2018-11-07;2018-11-07
5219;Sodium fluoride 0.37% oral drops sugar free;1;2018-11-07;2018-11-07
5220;Sodium fluoride 0.619% dental paste sugar free;1;2018-11-07;2018-11-07
5221;Sodium fluoride 1.1% dental paste sugar free;1;2018-11-07;2018-11-07
5222;Sodium fluoride 1.1mg chewable tablets sugar free;1;2018-11-07;2018-11-07
5223;Sodium fluoride 1.1mg tablets;1;2018-11-07;2018-11-07
5224;Sodium fluoride 2% mouthwash sugar free;1;2018-11-07;2018-11-07
5225;Sodium fluoride 2.2mg chewable tablets sugar free;1;2018-11-07;2018-11-07
5226;Sodium fluoride 2.2mg tablets;1;2018-11-07;2018-11-07
5227;Sodium fusidate 2% ointment;1;2018-11-07;2018-11-07
5228;Sodium fusidate 250mg tablets;1;2018-11-07;2018-11-07
5229;Sodium hyaluronate 0.03% eye drops preservative free;1;2018-11-07;2018-11-07
5230;Sodium hyaluronate 0.05% / Ectoin 2% eye drops preservative free;1;2018-11-07;2018-11-07
5231;Sodium hyaluronate 0.1% / Dexpanthenol 2% eye drops preservative free;1;2018-11-07;2018-11-07
5232;Sodium hyaluronate 0.1% eye drops;1;2018-11-07;2018-11-07
5233;Sodium hyaluronate 0.1% eye drops preservative free;1;2018-11-07;2018-11-07
5234;Sodium hyaluronate 0.15% / Trehalose 3% eye drops 0.4ml unit dose preservative free;1;2018-11-07;2018-11-07
5235;Sodium hyaluronate 0.15% / Trehalose 3% eye drops preservative free;1;2018-11-07;2018-11-07
5236;Sodium hyaluronate 0.15% eye drops;1;2018-11-07;2018-11-07
5237;Sodium hyaluronate 0.15% eye drops 0.3ml unit dose preservative free;1;2018-11-07;2018-11-07
5238;Sodium hyaluronate 0.15% eye drops 0.4ml unit dose preservative free;1;2018-11-07;2018-11-07
5239;Sodium hyaluronate 0.15% eye drops preservative free;1;2018-11-07;2018-11-07
5240;Sodium hyaluronate 0.15% eye gel 0.4ml unit dose preservative free;1;2018-11-07;2018-11-07
5241;Sodium hyaluronate 0.18% eye drops 0.3ml unit dose preservative free;1;2018-11-07;2018-11-07
5242;Sodium hyaluronate 0.18% eye drops preservative free;1;2018-11-07;2018-11-07
5243;Sodium hyaluronate 0.2% eye drops;1;2018-11-07;2018-11-07
5244;Sodium hyaluronate 0.2% eye drops 0.4ml unit dose preservative free;1;2018-11-07;2018-11-07
5245;Sodium hyaluronate 0.2% eye drops 0.5ml unit dose preservative free;1;2018-11-07;2018-11-07
5246;Sodium hyaluronate 0.2% eye drops preservative free;1;2018-11-07;2018-11-07
5247;Sodium hyaluronate 0.3% eye drops;1;2018-11-07;2018-11-07
5248;Sodium hyaluronate 0.3% eye drops preservative free;1;2018-11-07;2018-11-07
5249;Sodium hyaluronate 0.3% eye gel 0.45ml unit dose preservative free;1;2018-11-07;2018-11-07
5250;Sodium hyaluronate 0.4% eye drops 0.5ml unit dose preservative free;1;2018-11-07;2018-11-07
5251;Sodium hyaluronate 0.4% eye drops preservative free;1;2018-11-07;2018-11-07
5252;Sodium hyaluronate 120mg/50ml intravesical solution pre-filled syringes;1;2018-11-07;2018-11-07
5253;Sodium hyaluronate 20mg/2ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
5254;Sodium hyaluronate 40mg/50ml intravesical solution pre-filled syringes;1;2018-11-07;2018-11-07
5255;Sodium hyaluronate 40mg/50ml intravesical solution vials;1;2018-11-07;2018-11-07
5256;Sodium hyaluronate 800mg / Sodium chondroitin sulfate 1g intravesical solution 50ml pre-filled syringes;1;2018-11-07;2018-11-07
5257;Sodium hyaluronate cream;1;2018-11-07;2018-11-07
5258;Sodium hypochlorite 2% solution;1;2018-11-07;2018-11-07
5259;Sodium lauryl ether sulfo-succinate 6% / Sodium lauryl ether sulfate 2.7% shampoo;1;2018-11-07;2018-11-07
5260;Sodium oxybate 500mg/ml oral solution sugar free;1;2018-11-07;2018-11-07
5261;Sodium phenylbutyrate 500mg tablets;1;2018-11-07;2018-11-07
5262;Sodium phenylbutyrate 940mg/g granules sugar free;1;2018-11-07;2018-11-07
5263;Sodium picosulfate 2.5mg capsules;1;2018-11-07;2018-11-07
5264;Sodium picosulfate 5mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
5265;Sodium pidolate 2.5% cream;1;2018-11-07;2018-11-07
5266;Sodium valproate 100mg modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
5267;Sodium valproate 100mg tablets;1;2018-11-07;2018-11-07
5268;Sodium valproate 150mg modified-release capsules;1;2018-11-07;2018-11-07
5269;Sodium valproate 1g modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
5270;Sodium valproate 200mg gastro-resistant tablets;1;2018-11-07;2018-11-07
5271;Sodium valproate 200mg modified-release tablets;1;2018-11-07;2018-11-07
5272;Sodium valproate 200mg/5ml oral solution;1;2018-11-07;2018-11-07
5273;Sodium valproate 200mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
5274;Sodium valproate 250mg modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
5275;Sodium valproate 300mg modified-release capsules;1;2018-11-07;2018-11-07
5276;Sodium valproate 300mg modified-release tablets;1;2018-11-07;2018-11-07
5277;Sodium valproate 300mg/3ml solution for injection ampoules;1;2018-11-07;2018-11-07
5278;Sodium valproate 400mg powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
5279;Sodium valproate 500mg gastro-resistant tablets;1;2018-11-07;2018-11-07
5280;Sodium valproate 500mg modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
5281;Sodium valproate 500mg modified-release tablets;1;2018-11-07;2018-11-07
5282;Sodium valproate 50mg modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
5283;Sodium valproate 750mg modified-release granules sachets sugar free;1;2018-11-07;2018-11-07
5284;Soft polymer wound contact dressing 10cm x 10cm;1;2018-11-07;2018-11-07
5285;Soft polymer wound contact dressing impregnated with silver 10cm x 12cm;1;2018-11-07;2018-11-07
5286;Soft polymer wound contact dressing impregnated with silver 15cm x 20cm;1;2018-11-07;2018-11-07
5287;Soft silicone fixation tape 10cm;1;2018-11-07;2018-11-07
5288;Soft silicone fixation tape 2.5cm;1;2018-11-07;2018-11-07
5289;Soft silicone fixation tape 2cm;1;2018-11-07;2018-11-07
5290;Soft silicone fixation tape 4cm;1;2018-11-07;2018-11-07
5291;Soft silicone fixation tape 5cm;1;2018-11-07;2018-11-07
5292;Soft silicone wound contact dressing sterile 12cm x 15cm;1;2018-11-07;2018-11-07
5293;Soft silicone wound contact dressing sterile 20cm x 32cm;1;2018-11-07;2018-11-07
5294;Soft silicone wound contact dressing sterile 5cm x 7cm;1;2018-11-07;2018-11-07
5295;Soft silicone wound contact dressing sterile 8cm x 10cm;1;2018-11-07;2018-11-07
5296;Solifenacin 10mg tablets;1;2018-11-07;2018-11-07
5297;Solifenacin 5mg tablets;1;2018-11-07;2018-11-07
5298;Solifenacin 6mg / Tamsulosin 400microgram modified-release tablets;1;2018-11-07;2018-11-07
5299;Solution G citric acid 3.23% catheter maintenance solution;1;2018-11-07;2018-11-07
5300;Solution R citric acid 6% catheter maintenance solution;1;2018-11-07;2018-11-07
5301;Somatropin (epr) 10mg/1.5ml solution for injection cartridges;1;2018-11-07;2018-11-07
5302;Somatropin (epr) 10mg/1.5ml solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5303;Somatropin (epr) 15mg/1.5ml solution for injection cartridges;1;2018-11-07;2018-11-07
5304;Somatropin (epr) 15mg/1.5ml solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5305;Somatropin (epr) 5mg/1.5ml solution for injection cartridges;1;2018-11-07;2018-11-07
5306;Somatropin (epr) 5mg/1.5ml solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5307;Somatropin (rbe) 1.2mg powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5308;Somatropin (rbe) 1.4mg powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5309;Somatropin (rbe) 1.6mg powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5310;Somatropin (rbe) 1.8mg powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5311;Somatropin (rbe) 10mg powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
5312;Somatropin (rbe) 10mg/1.5ml solution for injection cartridges;1;2018-11-07;2018-11-07
5313;Somatropin (rbe) 10mg/2ml solution for injection cartridges;1;2018-11-07;2018-11-07
5314;Somatropin (rbe) 12mg powder and solvent for solution for injection cartridges;1;2018-11-07;2018-11-07
5315;Somatropin (rbe) 12mg powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5316;Somatropin (rbe) 15mg/1.5ml solution for injection cartridges;1;2018-11-07;2018-11-07
5317;Somatropin (rbe) 1mg powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5318;Somatropin (rbe) 200microgram powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5319;Somatropin (rbe) 2mg powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5320;Somatropin (rbe) 400microgram powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5321;Somatropin (rbe) 4mg powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
5322;Somatropin (rbe) 5.3mg powder and solvent for solution for injection cartridges;1;2018-11-07;2018-11-07
5323;Somatropin (rbe) 5.3mg powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5324;Somatropin (rbe) 5mg/1.5ml solution for injection cartridges;1;2018-11-07;2018-11-07
5325;Somatropin (rbe) 600microgram powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5326;Somatropin (rbe) 6mg powder and solvent for solution for injection cartridges;1;2018-11-07;2018-11-07
5327;Somatropin (rbe) 800microgram powder and solvent for solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5328;Somatropin (rmc) 12mg/1.5ml solution for injection cartridges;1;2018-11-07;2018-11-07
5329;Somatropin (rmc) 20mg/2.5ml solution for injection cartridges;1;2018-11-07;2018-11-07
5330;Somatropin (rmc) 6mg/1.03ml solution for injection cartridges;1;2018-11-07;2018-11-07
5331;Somatropin (rmc) 8mg powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
5332;Sotalol 160mg tablets;1;2018-11-07;2018-11-07
5333;Sotalol 200mg tablets;1;2018-11-07;2018-11-07
5334;Sotalol 40mg tablets;1;2018-11-07;2018-11-07
5335;Sotalol 80mg tablets;1;2018-11-07;2018-11-07
5336;Soya oil 82.95% / Lauromacrogols 15% bath oil;1;2018-11-07;2018-11-07
5337;Soya oil 83.35% bath additive;1;2018-11-07;2018-11-07
5338;Soya oil 84.75% bath oil;1;2018-11-07;2018-11-07
5339;Spacer/holding chamber device;1;2018-11-07;2018-11-07
5340;Spacer/holding chamber device with mask;1;2018-11-07;2018-11-07
5341;Spare suspender for thigh stocking;1;2018-11-07;2018-11-07
5342;Spinal alignment cushion;1;2018-11-07;2018-11-07
5343;Spironolactone 100mg tablets;1;2018-11-07;2018-11-07
5344;Spironolactone 25mg tablets;1;2018-11-07;2018-11-07
5345;Spironolactone 50mg / Furosemide 20mg capsules;1;2018-11-07;2018-11-07
5346;Spironolactone 50mg tablets;1;2018-11-07;2018-11-07
5347;Spring truss back pad fixed;1;2018-11-07;2018-11-07
5348;Spring truss femoral double;1;2018-11-07;2018-11-07
5349;Spring truss femoral single left;1;2018-11-07;2018-11-07
5350;Spring truss femoral understrap;1;2018-11-07;2018-11-07
5351;Spring truss inguinal double;1;2018-11-07;2018-11-07
5352;Spring truss inguinal rat-tail double;1;2018-11-07;2018-11-07
5353;Spring truss inguinal rat-tail single left;1;2018-11-07;2018-11-07
5354;Spring truss inguinal single left;1;2018-11-07;2018-11-07
5355;Spring truss scrotal single left;1;2018-11-07;2018-11-07
5356;Spring truss slotted ends double;1;2018-11-07;2018-11-07
5357;Squill oxymel;1;2018-11-07;2018-11-07
5358;Starch maize modified powder gluten free;1;2018-11-07;2018-11-07
5359;Starch maize powder;1;2018-11-07;2018-11-07
5360;Sterculia 62% / Frangula 8% granules 7g sachets gluten free;1;2018-11-07;2018-11-07
5361;Sterculia 62% / Frangula 8% granules gluten free;1;2018-11-07;2018-11-07
5362;Sterculia 62% granules 7g sachets gluten free;1;2018-11-07;2018-11-07
5363;Sterculia 62% granules gluten free;1;2018-11-07;2018-11-07
5364;Sterile dressing pack non drug tariff specification;1;2018-11-07;2018-11-07
5365;Sterile dressing pack specification 10;1;2018-11-07;2018-11-07
5366;Sterile dressing pack with non-woven pads specification 35;1;2018-11-07;2018-11-07
5367;Sterile leg bags;1;2018-11-07;2018-11-07
5368;Sterile subcutaneous drug delivery device 100cm tubing 2 x 10mm needle 27gauge;1;2018-11-07;2018-11-07
5369;Sterile subcutaneous drug delivery device 100cm tubing 2 x 8mm needle 27gauge;1;2018-11-07;2018-11-07
5370;Sterile subcutaneous drug delivery device 100cm tubing 3 x 10mm needle 27gauge;1;2018-11-07;2018-11-07
5371;Sterile subcutaneous drug delivery device 100cm tubing 3 x 12mm needle 27gauge;1;2018-11-07;2018-11-07
5372;Sterile subcutaneous drug delivery device 100cm tubing 3 x 8mm needle 27gauge;1;2018-11-07;2018-11-07
5373;Sterile subcutaneous drug delivery device 100cm tubing 4 x 10mm needle 27gauge;1;2018-11-07;2018-11-07
5374;Sterile subcutaneous drug delivery device 100cm tubing 4 x 12mm needle 27gauge;1;2018-11-07;2018-11-07
5375;Sterile subcutaneous drug delivery device 100cm tubing 4 x 8mm needle 27gauge;1;2018-11-07;2018-11-07
5376;Sterile subcutaneous drug delivery device 107cm tubing 6mm inserter/retractor;1;2018-11-07;2018-11-07
5377;Sterile subcutaneous drug delivery device 107cm tubing 9mm inserter/retractor;1;2018-11-07;2018-11-07
5378;Sterile subcutaneous drug delivery device 110cm tubing;1;2018-11-07;2018-11-07
5379;Sterile subcutaneous drug delivery device 110cm tubing 10mm needle 27gauge;1;2018-11-07;2018-11-07
5380;Sterile subcutaneous drug delivery device 110cm tubing 10mm needle 29gauge;1;2018-11-07;2018-11-07
5381;Sterile subcutaneous drug delivery device 110cm tubing 17mm needle 24gauge;1;2018-11-07;2018-11-07
5382;Sterile subcutaneous drug delivery device 110cm tubing 6mm needle 22gauge;1;2018-11-07;2018-11-07
5383;Sterile subcutaneous drug delivery device 110cm tubing 6mm needle 27gauge;1;2018-11-07;2018-11-07
5384;Sterile subcutaneous drug delivery device 110cm tubing 6mm needle 29gauge;1;2018-11-07;2018-11-07
5385;Sterile subcutaneous drug delivery device 110cm tubing 8mm needle 27gauge;1;2018-11-07;2018-11-07
5386;Sterile subcutaneous drug delivery device 110cm tubing 8mm needle 29gauge;1;2018-11-07;2018-11-07
5387;Sterile subcutaneous drug delivery device 110cm tubing 9mm needle 22gauge;1;2018-11-07;2018-11-07
5388;Sterile subcutaneous drug delivery device 110cm tubing 9mm needle 27gauge;1;2018-11-07;2018-11-07
5389;Sterile subcutaneous drug delivery device 12cm tubing 9mm needle 27gauge;1;2018-11-07;2018-11-07
5390;Sterile subcutaneous drug delivery device 60cm tubing;1;2018-11-07;2018-11-07
5391;Sterile subcutaneous drug delivery device 60cm tubing 10mm needle 29gauge;1;2018-11-07;2018-11-07
5392;Sterile subcutaneous drug delivery device 60cm tubing 13mm needle 24gauge;1;2018-11-07;2018-11-07
5393;Sterile subcutaneous drug delivery device 60cm tubing 17mm needle 24gauge;1;2018-11-07;2018-11-07
5394;Sterile subcutaneous drug delivery device 60cm tubing 6mm needle 22gauge;1;2018-11-07;2018-11-07
5395;Sterile subcutaneous drug delivery device 60cm tubing 6mm needle 27gauge;1;2018-11-07;2018-11-07
5396;Sterile subcutaneous drug delivery device 60cm tubing 8mm needle 29gauge;1;2018-11-07;2018-11-07
5397;Sterile subcutaneous drug delivery device 60cm tubing 9mm needle 22gauge;1;2018-11-07;2018-11-07
5398;Sterile subcutaneous drug delivery device 61cm tubing 6mm inserter/retractor;1;2018-11-07;2018-11-07
5399;Sterile subcutaneous drug delivery device 61cm tubing 9mm inserter/retractor;1;2018-11-07;2018-11-07
5400;Sterile subcutaneous drug delivery device 79cm tubing 6mm inserter/retractor;1;2018-11-07;2018-11-07
5401;Sterile subcutaneous drug delivery device 79cm tubing 9mm inserter/retractor;1;2018-11-07;2018-11-07
5402;Stiripentol 250mg capsules;1;2018-11-07;2018-11-07
5403;Stiripentol 250mg oral powder sachets;1;2018-11-07;2018-11-07
5404;Stiripentol 500mg capsules;1;2018-11-07;2018-11-07
5405;Stiripentol 500mg oral powder sachets;1;2018-11-07;2018-11-07
5406;Stoma caps;1;2018-11-07;2018-11-07
5407;Strontium ranelate 2g granules sachets sugar free;1;2018-11-07;2018-11-07
5408;Sub-compression wadding bandage 10cm x 2.75m;1;2018-11-07;2018-11-07
5409;Sub-compression wadding bandage 10cm x 2.7m;1;2018-11-07;2018-11-07
5410;Sub-compression wadding bandage 10cm x 3.5m;1;2018-11-07;2018-11-07
5411;Sub-compression wadding bandage 10cm x 3m;1;2018-11-07;2018-11-07
5412;Sub-compression wadding bandage 10cm x 4.5m;1;2018-11-07;2018-11-07
5413;Sub-compression wadding bandage 15cm x 2.75m;1;2018-11-07;2018-11-07
5414;Sub-compression wadding bandage 15cm x 2.7m;1;2018-11-07;2018-11-07
5415;Sub-compression wadding bandage 20cm x 2.7m;1;2018-11-07;2018-11-07
5416;Sub-compression wadding bandage 5cm x 2.75m;1;2018-11-07;2018-11-07
5417;Sub-compression wadding bandage 5cm x 2.7m;1;2018-11-07;2018-11-07
5418;Sub-compression wadding bandage 7.5cm x 2.75m;1;2018-11-07;2018-11-07
5419;Sub-compression wadding bandage 7.5cm x 2.7m;1;2018-11-07;2018-11-07
5420;Sucralfate 1g tablets;1;2018-11-07;2018-11-07
5421;Sucralfate 1g/5ml oral suspension sugar free;1;2018-11-07;2018-11-07
5422;Sucroferric oxyhydroxide (iron 500mg) chewable tablets;1;2018-11-07;2018-11-07
5423;Sulfadiazine 500mg tablets;1;2018-11-07;2018-11-07
5424;Sulfadiazine silver 1% cream;1;2018-11-07;2018-11-07
5425;Sulfasalazine 250mg/5ml oral suspension sugar free;1;2018-11-07;2018-11-07
5426;Sulfasalazine 500mg gastro-resistant tablets;1;2018-11-07;2018-11-07
5427;Sulfasalazine 500mg suppositories;1;2018-11-07;2018-11-07
5428;Sulfasalazine 500mg tablets;1;2018-11-07;2018-11-07
5429;Sulfinpyrazone 100mg tablets;1;2018-11-07;2018-11-07
5430;Sulfinpyrazone 200mg tablets;1;2018-11-07;2018-11-07
5431;Sulfur sublimed powder;1;2018-11-07;2018-11-07
5432;Sulindac 100mg tablets;1;2018-11-07;2018-11-07
5433;Sulindac 200mg tablets;1;2018-11-07;2018-11-07
5434;Sulpiride 200mg tablets;1;2018-11-07;2018-11-07
5435;Sulpiride 200mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
5436;Sulpiride 400mg tablets;1;2018-11-07;2018-11-07
5437;Sumatriptan 100mg tablets;1;2018-11-07;2018-11-07
5438;Sumatriptan 10mg/0.1ml nasal spray unit dose;1;2018-11-07;2018-11-07
5439;Sumatriptan 20mg/0.1ml nasal spray unit dose;1;2018-11-07;2018-11-07
5440;Sumatriptan 50mg tablets;1;2018-11-07;2018-11-07
5441;Sumatriptan 6mg/0.5ml solution for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5442;Sumatriptan 6mg/0.5ml solution for injection pre-filled syringes with device;1;2018-11-07;2018-11-07
5443;Sumatriptan 6mg/0.5ml solution for injection syringe refill;1;2018-11-07;2018-11-07
5444;Sunitinib 25mg capsules;1;2018-11-07;2018-11-07
5445;Sunscreen cream;1;2018-11-07;2018-11-07
5446;Sunscreen lip balm;1;2018-11-07;2018-11-07
5447;Sunscreen lotion;1;2018-11-07;2018-11-07
5448;Surgical spirit;1;2018-11-07;2018-11-07
5449;Suspender belt;1;2018-11-07;2018-11-07
5450;Suspensory bandage cotton type 1 extra large;1;2018-11-07;2018-11-07
5451;Suspensory bandage cotton type 1 large;1;2018-11-07;2018-11-07
5452;Suspensory bandage cotton type 1 medium;1;2018-11-07;2018-11-07
5453;Suspensory bandage cotton type 1 small;1;2018-11-07;2018-11-07
5454;Suspensory bandage cotton type 2 extra large;1;2018-11-07;2018-11-07
5455;Suspensory bandage cotton type 2 large;1;2018-11-07;2018-11-07
5456;Suspensory bandage cotton type 2 medium;1;2018-11-07;2018-11-07
5457;Suspensory bandage cotton type 2 small;1;2018-11-07;2018-11-07
5458;Suspensory bandage cotton type 3 extra large;1;2018-11-07;2018-11-07
5459;Suspensory bandage cotton type 3 medium;1;2018-11-07;2018-11-07
5460;Suspensory bandage cotton type 3 small;1;2018-11-07;2018-11-07
5461;Suspensory system bags;1;2018-11-07;2018-11-07
5462;Suspensory system supports;1;2018-11-07;2018-11-07
5463;Suspensory systems;1;2018-11-07;2018-11-07
5464;Synovial fluid 15mg/1ml injection pre-filled syringes;1;2018-11-07;2018-11-07
5465;Synovial fluid 16mg/2ml injection pre-filled syringes;1;2018-11-07;2018-11-07
5466;Synovial fluid 20mg/2ml injection pre-filled syringes;1;2018-11-07;2018-11-07
5467;Synovial fluid 28mg/2ml injection pre-filled syringes;1;2018-11-07;2018-11-07
5468;Synovial fluid 30mg/2ml injection pre-filled syringes;1;2018-11-07;2018-11-07
5469;Synovial fluid 40mg/2ml injection pre-filled syringes;1;2018-11-07;2018-11-07
5470;Synovial fluid 48mg/6ml injection pre-filled syringes;1;2018-11-07;2018-11-07
5471;Synovial fluid 60mg/3ml injection pre-filled syringes;1;2018-11-07;2018-11-07
5472;Tacalcitol 4micrograms/g lotion;1;2018-11-07;2018-11-07
5473;Tacalcitol 4micrograms/g ointment;1;2018-11-07;2018-11-07
5474;Tacrolimus 0.03% ointment;1;2018-11-07;2018-11-07
5475;Tacrolimus 0.1% ointment;1;2018-11-07;2018-11-07
5476;Tacrolimus 1mg capsules;1;2018-11-07;2018-11-07
5477;Tacrolimus 1mg granules sachets sugar free;1;2018-11-07;2018-11-07
5478;Tacrolimus 1mg modified-release capsules;1;2018-11-07;2018-11-07
5479;Tacrolimus 1mg modified-release tablets;1;2018-11-07;2018-11-07
5480;Tacrolimus 200microgram granules sachets sugar free;1;2018-11-07;2018-11-07
5481;Tacrolimus 2mg capsules;1;2018-11-07;2018-11-07
5482;Tacrolimus 3mg modified-release capsules;1;2018-11-07;2018-11-07
5483;Tacrolimus 4mg modified-release tablets;1;2018-11-07;2018-11-07
5484;Tacrolimus 500microgram capsules;1;2018-11-07;2018-11-07
5485;Tacrolimus 500microgram modified-release capsules;1;2018-11-07;2018-11-07
5486;Tacrolimus 5mg capsules;1;2018-11-07;2018-11-07
5487;Tacrolimus 5mg modified-release capsules;1;2018-11-07;2018-11-07
5488;Tacrolimus 750microgram capsules;1;2018-11-07;2018-11-07
5489;Tacrolimus 750microgram modified-release tablets;1;2018-11-07;2018-11-07
5490;Tadalafil 10mg tablets;1;2018-11-07;2018-11-07
5491;Tadalafil 2.5mg tablets;1;2018-11-07;2018-11-07
5492;Tadalafil 20mg tablets;1;2018-11-07;2018-11-07
5493;Tadalafil 5mg tablets;1;2018-11-07;2018-11-07
5494;Tafluprost 15micrograms/ml / Timolol 5mg/ml eye drops 0.3ml unit dose preservative free;1;2018-11-07;2018-11-07
5495;Tafluprost 15micrograms/ml eye drops 0.3ml unit dose preservative free;1;2018-11-07;2018-11-07
5496;Tamoxifen 10mg tablets;1;2018-11-07;2018-11-07
5497;Tamoxifen 10mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
5498;Tamoxifen 20mg tablets;1;2018-11-07;2018-11-07
5499;Tamoxifen 40mg tablets;1;2018-11-07;2018-11-07
5500;Tamsulosin 400microgram / Dutasteride 500microgram capsules;1;2018-11-07;2018-11-07
5501;Tamsulosin 400microgram modified-release capsules;1;2018-11-07;2018-11-07
5502;Tamsulosin 400microgram modified-release tablets;1;2018-11-07;2018-11-07
5503;Tapentadol 100mg modified-release tablets;1;2018-11-07;2018-11-07
5504;Tapentadol 150mg modified-release tablets;1;2018-11-07;2018-11-07
5505;Tapentadol 200mg modified-release tablets;1;2018-11-07;2018-11-07
5506;Tapentadol 20mg/ml oral solution sugar free;1;2018-11-07;2018-11-07
5507;Tapentadol 250mg modified-release tablets;1;2018-11-07;2018-11-07
5508;Tapentadol 50mg modified-release tablets;1;2018-11-07;2018-11-07
5509;Tapentadol 50mg tablets;1;2018-11-07;2018-11-07
5510;Tapentadol 75mg tablets;1;2018-11-07;2018-11-07
5511;Tartaric acid powder;1;2018-11-07;2018-11-07
5512;Tazarotene 0.05% gel;1;2018-11-07;2018-11-07
5513;Tazarotene 0.1% gel;1;2018-11-07;2018-11-07
5514;Teicoplanin 200mg powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
5515;Teicoplanin 400mg powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
5516;Telbivudine 600mg tablets;1;2018-11-07;2018-11-07
5517;Telithromycin 400mg tablets;1;2018-11-07;2018-11-07
5518;Telmisartan 20mg tablets;1;2018-11-07;2018-11-07
5519;Telmisartan 40mg / Hydrochlorothiazide 12.5mg tablets;1;2018-11-07;2018-11-07
